CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,ADDR_PCT_CD,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,BORO_NM,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,JURIS_DESC,JURISDICTION_CODE,PARKS_NM,HADEVELOPT,HOUSING_PSA,X_COORD_CD,Y_COORD_CD,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,Latitude,Longitude,Lat_Lon,PATROL_BORO,STATION_NAME,VIC_AGE_GROUP,VIC_RACE,VIC_SEX
243483734,2022-04-10,14:00:00,04/10/2022,16:00:00,102.0,04/10/2022,233,SEX CRIMES,681.0,"CHILD, ENDANGERING WELFARE",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1030953.0,194101.0,18-24,WHITE,M,40.69932415739,-73.831570887672,"(40.69932415739, -73.831570887672)",PATROL BORO QUEENS SOUTH,(null),<18,WHITE,M
268790736,2023-05-24,18:43:00,05/24/2023,19:00:00,110.0,05/24/2023,115,PROSTITUTION & RELATED OFFENSES,585.0,"PROSTITUTION 3,PROMOTING BUSIN",COMPLETED,FELONY,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1025146.0,210797.0,25-44,BLACK HISPANIC,F,40.745173,-73.852409,"(40.745173, -73.852409)",PATROL BORO QUEENS NORTH,(null),UNKNOWN,UNKNOWN,M
276045416,2023-04-07,16:30:00,10/17/2023,08:45:00,40.0,10/17/2023,353,UNAUTHORIZED USE OF A VEHICLE,462.0,UNAUTHORIZED USE VEHICLE 3,COMPLETED,MISDEMEANOR,BRONX,FRONT OF,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),850,1009012.0,236134.0,18-24,UNKNOWN,F,40.814777,-73.910541,"(40.814777, -73.910541)",PATROL BORO BRONX,(null),UNKNOWN,UNKNOWN,D
264548529,2023-03-01,00:00:00,03/01/2023,00:01:00,49.0,03/03/2023,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1027434.0,251387.0,25-44,UNKNOWN,F,40.8565767275976,-73.8438936779283,"(40.8565767275976, -73.8438936779283)",PATROL BORO BRONX,(null),<18,UNKNOWN,M
268847854,2023-05-25,17:00:00,05/25/2023,17:20:00,83.0,05/25/2023,233,SEX CRIMES,681.0,"CHILD, ENDANGERING WELFARE",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1007052.0,193757.0,25-44,WHITE HISPANIC,M,40.6984738177025,-73.917768981221,"(40.6984738177025, -73.917768981221)",PATROL BORO BKLYN NORTH,(null),<18,WHITE HISPANIC,F
226233395,2021-03-29,01:00:00,03/29/2021,01:31:00,103.0,03/29/2021,233,SEX CRIMES,681.0,"CHILD, ENDANGERING WELFARE",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1041717.0,197008.0,25-44,BLACK,M,40.7072398161698,-73.7927267255908,"(40.7072398161698, -73.7927267255908)",PATROL BORO QUEENS SOUTH,(null),UNKNOWN,BLACK,F
279217110,2023-12-17,19:00:00,12/17/2023,21:30:00,47.0,12/18/2023,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,BRONX,INSIDE,HOTEL/MOTEL,N.Y. POLICE DEPT,0,(null),(null),(null),1026480.0,262584.0,25-44,UNKNOWN,M,40.8873136344706,-73.8472717577564,"(40.8873136344706, -73.8472717577564)",PATROL BORO BRONX,(null),25-44,UNKNOWN,F
230585797,2021-06-19,15:00:00,07/08/2021,14:20:00,113.0,07/08/2021,353,UNAUTHORIZED USE OF A VEHICLE,462.0,UNAUTHORIZED USE VEHICLE 3,COMPLETED,MISDEMEANOR,QUEENS,INSIDE,GAS STATION,N.Y. POLICE DEPT,0,(null),(null),(null),1050202.0,193548.0,25-44,UNKNOWN,U,40.697677,-73.762155,"(40.697677, -73.762155)",PATROL BORO QUEENS SOUTH,(null),UNKNOWN,UNKNOWN,D
227695027,2021-05-04,05:32:00,05/04/2021,06:03:00,78.0,05/04/2021,124,KIDNAPPING & RELATED OFFENSES,183.0,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,BROOKLYN,(null),PARK/PLAYGROUND,N.Y. POLICE DEPT,0,(null),(null),(null),991374.0,187227.0,(null),(null),(null),40.68057934,-73.97431601,"(40.68057934, -73.97431601)",PATROL BORO BKLYN SOUTH,(null),45-64,WHITE,F
276740945,2023-10-30,17:00:00,10/30/2023,17:10:00,94.0,10/30/2023,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,DRUG STORE,N.Y. POLICE DEPT,0,(null),(null),(null),997282.0,204143.0,25-44,WHITE HISPANIC,M,40.7270006940205,-73.9529831112437,"(40.7270006940205, -73.9529831112437)",PATROL BORO BKLYN NORTH,(null),45-64,ASIAN / PACIFIC ISLANDER,F
264449880,2023-03-02,18:05:00,03/02/2023,18:12:00,14.0,03/02/2023,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,(null),(null),(null),985764.0,213806.0,25-44,WHITE HISPANIC,M,40.7535327012632,-73.9945368920152,"(40.7535327012632, -73.9945368920152)",PATROL BORO MAN SOUTH,42 ST.-GRAND CENTRAL,65+,WHITE,F
273055858,2023-08-17,17:22:00,08/17/2023,17:27:00,14.0,08/17/2023,343,THEFT OF SERVICES,475.0,UNAUTH. SALE OF TRANS. SERVICE,COMPLETED,MISDEMEANOR,MANHATTAN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,(null),(null),(null),986061.0,213320.0,45-64,BLACK,M,40.75219043401121,-73.99346359839569,"(40.75219043401121, -73.99346359839569)",PATROL BORO MAN SOUTH,34 ST.-PENN STATION,UNKNOWN,UNKNOWN,E
241533381,2022-03-03,13:10:00,03/03/2022,13:15:00,41.0,03/03/2022,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,BRONX,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,(null),(null),(null),1013037.0,236657.0,45-64,WHITE HISPANIC,M,40.8162058439227,-73.8960011932583,"(40.8162058439227, -73.8960011932583)",PATROL BORO BRONX,HUNTS POINT AVENUE,25-44,WHITE,F
247507725,2022-06-30,00:00:00,07/01/2022,00:00:00,42.0,07/03/2022,116,SEX CRIMES,168.0,SODOMY 1,ATTEMPTED,FELONY,BRONX,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),802,1008690.0,238862.0,<18,UNKNOWN,M,40.8222710411331,-73.911697780277,"(40.8222710411331, -73.911697780277)",PATROL BORO BRONX,(null),<18,BLACK,F
250438269,2022-08-31,17:00:00,08/31/2022,17:00:00,107.0,08/31/2022,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1036658.0,205330.0,UNKNOWN,UNKNOWN,M,40.7301130668694,-73.8109089148815,"(40.7301130668694, -73.8109089148815)",PATROL BORO QUEENS SOUTH,(null),<18,WHITE,F
237178620,2021-11-30,15:00:00,12/01/2021,07:00:00,23.0,12/01/2021,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),998751.0,226901.0,UNKNOWN,WHITE HISPANIC,M,40.7894632995555,-73.9476340039424,"(40.7894632995555, -73.9476340039424)",PATROL BORO MAN NORTH,(null),25-44,WHITE,F
255105089,2022-11-27,18:46:00,11/27/2022,18:46:00,41.0,12/05/2022,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,BRONX,INSIDE,(null),DEPT OF CORRECTIONS,72,(null),(null),(null),1013037.0,236657.0,25-44,WHITE HISPANIC,M,40.8162058439227,-73.8960011932583,"(40.8162058439227, -73.8960011932583)",PATROL BORO BRONX,(null),UNKNOWN,UNKNOWN,F
278381583,2023-12-02,08:30:00,12/02/2023,08:45:00,103.0,12/02/2023,233,SEX CRIMES,681.0,"CHILD, ENDANGERING WELFARE",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),33201,1041717.0,197008.0,25-44,WHITE HISPANIC,F,40.7072398161698,-73.7927267255908,"(40.7072398161698, -73.7927267255908)",PATROL BORO QUEENS SOUTH,(null),<18,WHITE HISPANIC,M
231075433,2021-07-19,19:45:00,07/19/2021,19:55:00,63.0,07/19/2021,353,UNAUTHORIZED USE OF A VEHICLE,462.0,UNAUTHORIZED USE VEHICLE 3,COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1004863.0,164382.0,18-24,BLACK,M,40.617843,-73.92575,"(40.617843, -73.92575)",PATROL BORO BKLYN SOUTH,(null),45-64,BLACK,M
244833137,2022-04-28,16:00:00,,(null),43.0,05/10/2022,116,SEX CRIMES,168.0,SODOMY 1,COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1020219.0,239110.0,<18,BLACK,M,40.8229123084767,-73.8700413043181,"(40.8229123084767, -73.8700413043181)",PATROL BORO BRONX,(null),<18,BLACK,F
242317364,2022-03-18,17:45:00,03/18/2022,18:00:00,44.0,03/19/2022,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1006490.0,244533.0,18-24,BLACK,M,40.8378421209284,-73.9196277517392,"(40.8378421209284, -73.9196277517392)",PATROL BORO BRONX,(null),<18,ASIAN / PACIFIC ISLANDER,F
260452557,2022-12-23,18:20:00,12/23/2022,18:40:00,44.0,12/23/2022,233,SEX CRIMES,681.0,"CHILD, ENDANGERING WELFARE",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1006490.0,244533.0,25-44,BLACK,F,40.8378421209284,-73.9196277517392,"(40.8378421209284, -73.9196277517392)",PATROL BORO BRONX,(null),<18,BLACK,M
246250761,2022-06-01,18:00:00,06/01/2022,20:00:00,5.0,06/07/2022,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),984990.0,200136.0,UNKNOWN,UNKNOWN,M,40.7160120119955,-73.9973320301008,"(40.7160120119955, -73.9973320301008)",PATROL BORO MAN SOUTH,(null),25-44,BLACK,F
232733238,2021-08-24,23:02:00,08/24/2021,23:12:00,43.0,08/25/2021,233,SEX CRIMES,170.0,"SEXUAL MISCONDUCT,INTERCOURSE",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1020219.0,239110.0,UNKNOWN,UNKNOWN,U,40.8229123084767,-73.8700413043181,"(40.8229123084767, -73.8700413043181)",PATROL BORO BRONX,(null),<18,BLACK,M
273558139,2023-08-27,18:00:00,08/28/2023,08:30:00,73.0,08/28/2023,353,UNAUTHORIZED USE OF A VEHICLE,462.0,UNAUTHORIZED USE VEHICLE 3,COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1008177.0,185606.0,25-44,UNKNOWN,F,40.676091,-73.913736,"(40.676091, -73.913736)",PATROL BORO BKLYN NORTH,(null),45-64,BLACK,F
266771088,2023-04-16,17:36:00,04/16/2023,17:51:00,40.0,04/16/2023,233,SEX CRIMES,681.0,"CHILD, ENDANGERING WELFARE",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),845,1005028.0,234516.0,25-44,BLACK,M,40.8103518634571,-73.924942325642,"(40.8103518634571, -73.924942325642)",PATROL BORO BRONX,(null),25-44,BLACK,F
242025891,2022-03-13,04:00:00,03/13/2022,05:30:00,108.0,03/13/2022,104,RAPE,157.0,RAPE 1,COMPLETED,FELONY,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),996424.0,210017.0,45-64,WHITE HISPANIC,M,40.7431245994984,-73.9560680726795,"(40.7431245994984, -73.9560680726795)",PATROL BORO QUEENS NORTH,(null),18-24,WHITE HISPANIC,F
277206069,2023-11-08,17:45:00,11/08/2023,17:48:00,73.0,11/08/2023,233,SEX CRIMES,681.0,"CHILD, ENDANGERING WELFARE",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),415,1008245.0,183796.0,25-44,BLACK,M,40.6711300016904,-73.9135020552048,"(40.6711300016904, -73.9135020552048)",PATROL BORO BKLYN NORTH,(null),25-44,BLACK,F
227871858,2021-05-03,16:30:00,,(null),75.0,05/07/2021,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),351,1017036.0,183890.0,UNKNOWN,WHITE HISPANIC,M,40.6713598203364,-73.8818110231735,"(40.6713598203364, -73.8818110231735)",PATROL BORO BKLYN NORTH,(null),UNKNOWN,UNKNOWN,F
279609871,2023-12-28,03:38:00,12/28/2023,03:45:00,61.0,12/28/2023,353,UNAUTHORIZED USE OF A VEHICLE,462.0,UNAUTHORIZED USE VEHICLE 3,COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),993956.0,154771.0,18-24,WHITE HISPANIC,M,40.591482,-73.96505,"(40.591482, -73.96505)",PATROL BORO BKLYN SOUTH,(null),25-44,WHITE,M
262049704,2023-01-18,00:22:00,01/18/2023,00:27:00,40.0,01/18/2023,233,SEX CRIMES,681.0,"CHILD, ENDANGERING WELFARE",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1005028.0,234516.0,(null),(null),(null),40.8103518634571,-73.924942325642,"(40.8103518634571, -73.924942325642)",PATROL BORO BRONX,(null),<18,WHITE HISPANIC,F
234838294,2021-10-12,03:50:00,10/12/2021,03:55:00,46.0,10/12/2021,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1011755.0,250279.0,65+,UNKNOWN,M,40.8535983673823,-73.9005768807295,"(40.8535983673823, -73.9005768807295)",PATROL BORO BRONX,(null),25-44,WHITE HISPANIC,F
235105937,2021-10-13,23:50:00,10/14/2021,09:30:00,40.0,10/14/2021,353,UNAUTHORIZED USE OF A VEHICLE,462.0,UNAUTHORIZED USE VEHICLE 3,COMPLETED,MISDEMEANOR,BRONX,INSIDE,PARKING LOT/GARAGE (PRIVATE),N.Y. POLICE DEPT,0,(null),(null),(null),1010112.0,234574.0,25-44,BLACK HISPANIC,M,40.810491,-73.906574,"(40.810491, -73.906574)",PATROL BORO BRONX,(null),45-64,WHITE HISPANIC,F
238193935,2021-12-19,00:00:00,12/19/2021,00:30:00,30.0,12/22/2021,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),999790.0,241169.0,UNKNOWN,WHITE HISPANIC,M,40.8286232400477,-73.9438488369889,"(40.8286232400477, -73.9438488369889)",PATROL BORO MAN NORTH,(null),18-24,WHITE HISPANIC,F
268841571,2023-05-24,14:00:00,05/24/2023,14:30:00,73.0,05/25/2023,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,PUBLIC SCHOOL,N.Y. POLICE DEPT,0,(null),(null),(null),1008245.0,183796.0,<18,BLACK,M,40.6711300016904,-73.9135020552048,"(40.6711300016904, -73.9135020552048)",PATROL BORO BKLYN NORTH,(null),<18,BLACK,F
244143970,2022-04-25,16:50:00,04/25/2022,17:00:00,44.0,04/25/2022,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,BRONX,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1006490.0,244533.0,18-24,BLACK,M,40.8378421209284,-73.9196277517392,"(40.8378421209284, -73.9196277517392)",PATROL BORO BRONX,(null),18-24,BLACK,F
236304150,2021-09-12,11:00:00,11/15/2021,10:30:00,49.0,11/15/2021,353,UNAUTHORIZED USE OF A VEHICLE,462.0,UNAUTHORIZED USE VEHICLE 3,COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1029327.0,254051.0,25-44,ASIAN / PACIFIC ISLANDER,M,40.863873,-73.83703,"(40.863873, -73.83703)",PATROL BORO BRONX,(null),25-44,ASIAN / PACIFIC ISLANDER,M
241394198,2022-03-01,07:45:00,03/01/2022,07:50:00,75.0,03/01/2022,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1017036.0,183890.0,UNKNOWN,BLACK,M,40.6713598203364,-73.8818110231735,"(40.6713598203364, -73.8818110231735)",PATROL BORO BKLYN NORTH,(null),25-44,BLACK,F
241673180,2022-03-05,21:00:00,03/06/2022,09:00:00,25.0,03/06/2022,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,HOMELESS SHELTER,N.Y. POLICE DEPT,0,(null),(null),(null),1000558.0,231080.0,(null),(null),(null),40.8009303727402,-73.9410982410066,"(40.8009303727402, -73.9410982410066)",PATROL BORO MAN NORTH,(null),18-24,BLACK,M
236984376,2021-11-26,20:00:00,11/26/2021,23:00:00,50.0,11/27/2021,233,SEX CRIMES,681.0,"CHILD, ENDANGERING WELFARE",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1010914.0,260940.0,25-44,BLACK HISPANIC,M,40.8828621313214,-73.9035744897024,"(40.8828621313214, -73.9035744897024)",PATROL BORO BRONX,(null),<18,BLACK,M
237636682,2021-12-05,06:00:00,,(null),48.0,12/10/2021,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1011751.0,246839.0,UNKNOWN,UNKNOWN,M,40.8441566000203,-73.9006054489734,"(40.8441566000203, -73.9006054489734)",PATROL BORO BRONX,(null),25-44,WHITE HISPANIC,F
267818607,2022-11-24,12:24:00,03/30/2023,14:00:00,70.0,05/05/2023,116,SEX CRIMES,596.0,OBSCENE MATERIAL - UNDER 17 YE,COMPLETED,FELONY,BROOKLYN,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),991549.0,169019.0,25-44,WHITE,M,40.6305998504358,-73.9737053160275,"(40.6305998504358, -73.9737053160275)",PATROL BORO BKLYN SOUTH,(null),25-44,WHITE,F
225824639,2021-03-18,19:40:00,03/18/2021,20:05:00,20.0,03/18/2021,353,UNAUTHORIZED USE OF A VEHICLE,462.0,UNAUTHORIZED USE VEHICLE 3,COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),991690.0,224411.0,25-44,WHITE,F,40.782632,-73.973132,"(40.782632, -73.973132)",PATROL BORO MAN NORTH,(null),25-44,WHITE HISPANIC,F
225695808,2021-03-12,09:00:00,03/12/2021,14:00:00,75.0,03/16/2021,104,RAPE,157.0,RAPE 1,COMPLETED,FELONY,BROOKLYN,INSIDE,STORE UNCLASSIFIED,N.Y. POLICE DEPT,0,(null),(null),(null),1017036.0,183890.0,UNKNOWN,UNKNOWN,U,40.6713598203364,-73.8818110231735,"(40.6713598203364, -73.8818110231735)",PATROL BORO BKLYN NORTH,(null),25-44,WHITE HISPANIC,F
266183294,2023-04-05,04:00:00,04/05/2023,04:30:00,34.0,04/05/2023,353,UNAUTHORIZED USE OF A VEHICLE,462.0,UNAUTHORIZED USE VEHICLE 3,COMPLETED,MISDEMEANOR,MANHATTAN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1003340.0,250079.0,25-44,BLACK,M,40.85306334,-73.93099439,"(40.85306334, -73.93099439)",PATROL BORO MAN NORTH,(null),UNKNOWN,UNKNOWN,D
236108229,2021-11-08,20:45:00,11/09/2021,06:00:00,1.0,11/10/2021,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),982381.0,201750.0,18-24,WHITE,M,40.7204418884676,-74.0067439741913,"(40.7204418884676, -74.0067439741913)",PATROL BORO MAN SOUTH,(null),18-24,WHITE,F
256517039,2022-12-17,23:00:00,12/18/2022,08:00:00,9.0,12/18/2022,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),987496.0,203963.0,UNKNOWN,UNKNOWN,U,40.7265156408036,-73.9882902437563,"(40.7265156408036, -73.9882902437563)",PATROL BORO MAN SOUTH,(null),18-24,WHITE,F
262370667,2022-12-04,08:00:00,12/04/2022,12:00:00,45.0,01/23/2023,233,SEX CRIMES,170.0,"SEXUAL MISCONDUCT,INTERCOURSE",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1032091.0,241976.0,<18,BLACK HISPANIC,M,40.8307223277672,-73.8271260588639,"(40.8307223277672, -73.8271260588639)",PATROL BORO BRONX,(null),<18,WHITE HISPANIC,F
231155695,2021-06-28,20:31:00,07/21/2021,11:44:00,50.0,07/21/2021,353,UNAUTHORIZED USE OF A VEHICLE,462.0,UNAUTHORIZED USE VEHICLE 3,COMPLETED,MISDEMEANOR,BRONX,REAR OF,STORAGE FACILITY,N.Y. POLICE DEPT,0,(null),(null),(null),1009317.0,259624.0,25-44,BLACK,M,40.879247,-73.909353,"(40.879247, -73.909353)",PATROL BORO BRONX,(null),UNKNOWN,UNKNOWN,D
246181833,2022-06-03,20:30:00,06/03/2022,20:35:00,115.0,06/03/2022,233,SEX CRIMES,681.0,"CHILD, ENDANGERING WELFARE",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1018623.0,214936.0,25-44,WHITE HISPANIC,M,40.7565675846374,-73.8759315341335,"(40.7565675846374, -73.8759315341335)",PATROL BORO QUEENS NORTH,(null),<18,WHITE HISPANIC,M
261509888,2023-01-06,15:30:00,,(null),19.0,01/07/2023,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,HOTEL/MOTEL,N.Y. POLICE DEPT,0,(null),(null),(null),994244.0,218713.0,(null),(null),(null),40.7669956423899,-73.9639223035387,"(40.7669956423899, -73.9639223035387)",PATROL BORO MAN NORTH,(null),25-44,UNKNOWN,F
262530408,2023-01-26,03:20:00,01/26/2023,03:37:00,90.0,01/26/2023,231,BURGLAR'S TOOLS,209.0,"BURGLARS TOOLS,UNCLASSIFIED",COMPLETED,MISDEMEANOR,BROOKLYN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),995912.0,199393.0,25-44,WHITE HISPANIC,F,40.71395674,-73.95793274,"(40.71395674, -73.95793274)",PATROL BORO BKLYN NORTH,(null),UNKNOWN,UNKNOWN,E
268056883,2023-05-10,20:40:00,05/10/2023,20:44:00,49.0,05/10/2023,233,SEX CRIMES,681.0,"CHILD, ENDANGERING WELFARE",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),34805,1027434.0,251387.0,25-44,BLACK,M,40.8565767275976,-73.8438936779283,"(40.8565767275976, -73.8438936779283)",PATROL BORO BRONX,(null),<18,BLACK,F
261671418,2023-01-09,14:20:00,01/09/2023,14:25:00,70.0,01/10/2023,233,SEX CRIMES,681.0,"CHILD, ENDANGERING WELFARE",ATTEMPTED,MISDEMEANOR,BROOKLYN,INSIDE,PARK/PLAYGROUND,N.Y. POLICE DEPT,0,(null),(null),(null),991549.0,169019.0,<18,WHITE,M,40.6305998504358,-73.9737053160275,"(40.6305998504358, -73.9737053160275)",PATROL BORO BKLYN SOUTH,(null),<18,WHITE HISPANIC,M
277859191,2023-11-14,09:00:00,11/14/2023,16:30:00,107.0,11/20/2023,233,SEX CRIMES,681.0,"CHILD, ENDANGERING WELFARE",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1036658.0,205330.0,UNKNOWN,UNKNOWN,U,40.7301130668694,-73.8109089148815,"(40.7301130668694, -73.8109089148815)",PATROL BORO QUEENS SOUTH,(null),UNKNOWN,WHITE,M
232382069,2021-08-17,16:40:00,08/17/2021,16:42:00,75.0,08/17/2021,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1017036.0,183890.0,UNKNOWN,BLACK,M,40.6713598203364,-73.8818110231735,"(40.6713598203364, -73.8818110231735)",PATROL BORO BKLYN NORTH,(null),25-44,BLACK,F
272720873,2023-08-11,02:43:00,08/11/2023,02:50:00,13.0,08/11/2023,233,SEX CRIMES,175.0,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),988886.0,207857.0,25-44,WHITE HISPANIC,M,40.7372030985741,-73.9832725981497,"(40.7372030985741, -73.9832725981497)",PATROL BORO MAN SOUTH,(null),25-44,WHITE,F
